frame_index,frame_name,time_seconds,timestamp,abs_timestamp,ground,environment,objects,score,time,lat,lon,ele,gpx_time,dt_s
7375,DJI_0409_frame_007375,1226.08,0:20:26,,1;0;0;0,0.3482;0.0000;0.0621,0;4;0,61.55,2026-07-12 17:56:38.080000+00:00,48.928812,9.030571,200.1,2026-07-12 17:56:38+00:00,0.08
7500,DJI_0409_frame_007500,1231.08,0:20:31,,1;0;0;0,0.5037;0.0000;0.0908,0;5;0,61.11,2026-07-12 17:56:43.080000+00:00,48.928462,9.030313,200.2,2026-07-12 17:56:43+00:00,0.08
7625,DJI_0409_frame_007625,1236.08,0:20:36,,1;0;0;0,0.2476;0.0000;0.1688,0;10;0,54.06,2026-07-12 17:56:48.080000+00:00,48.928101,9.03005,200.9,2026-07-12 17:56:48+00:00,0.08
7750,DJI_0409_frame_007750,1241.08,0:20:41,,0;1;0;0,0.0833;0.0000;0.3660,0;2;0,41.74,2026-07-12 17:56:53.080000+00:00,48.927736,9.02976,201.8,2026-07-12 17:56:53+00:00,0.08
7875,DJI_0409_frame_007875,1246.08,0:20:46,,0;1;0;0,0.2772;0.0000;0.2757,0;2;0,50.27,2026-07-12 17:56:58.080000+00:00,48.927394,9.029499,203.2,2026-07-12 17:56:58+00:00,0.08
8000,DJI_0409_frame_008000,1251.08,0:20:51,,1;0;0;0,0.0547;0.0000;0.4545,0;4;0,41.54,2026-07-12 17:57:03.080000+00:00,48.927067,9.029257,204.2,2026-07-12 17:57:03+00:00,0.08
8125,DJI_0409_frame_008125,1256.08,0:20:56,,0;1;0;0,0.0273;0.0000;0.4268,0;4;0,34.26,2026-07-12 17:57:08.080000+00:00,48.926708,9.028997,202.9,2026-07-12 17:57:08+00:00,0.08
8250,DJI_0409_frame_008250,1261.08,0:21:01,,0;1;0;0,0.0811;0.0000;0.3683,0;2;0,41.61,2026-07-12 17:57:13.080000+00:00,48.926275,9.028722,202.0,2026-07-12 17:57:13+00:00,0.08
8375,DJI_0409_frame_008375,1266.08,0:21:06,,0;1;0;0,0.0212;0.0000;0.5141,0;2;0,37.81,2026-07-12 17:57:18.080000+00:00,48.925844,9.028467,201.6,2026-07-12 17:57:18+00:00,0.08
8500,DJI_0409_frame_008500,1271.08,0:21:11,,1;0;0;0,0.0647;0.0000;0.4454,0;0;0,76.42,2026-07-12 17:57:23.080000+00:00,48.925438,9.028123,200.7,2026-07-12 17:57:23+00:00,0.08
8625,DJI_0409_frame_008625,1276.08,0:21:16,,0;1;0;0,0.0449;0.0000;0.4875,0;0;0,69.28,2026-07-12 17:57:28.080000+00:00,48.925051,9.027682,199.1,2026-07-12 17:57:28+00:00,0.08
8750,DJI_0409_frame_008750,1281.08,0:21:21,,0;1;0;0,0.3549;0.0000;0.0651,0;2;0,59.55,2026-07-12 17:57:33.080000+00:00,48.924735,9.027176,198.9,2026-07-12 17:57:33+00:00,0.08
8875,DJI_0409_frame_008875,1286.08,0:21:26,,0;1;0;0,0.3365;0.0000;0.0338,0;3;0,58.28,2026-07-12 17:57:38.080000+00:00,48.924639,9.026533,199.3,2026-07-12 17:57:38+00:00,0.08
9000,DJI_0409_frame_009000,1291.08,0:21:31,,0;1;0;0,0.0856;0.0000;0.3490,0;2;0,42.06,2026-07-12 17:57:43.080000+00:00,48.924472,9.025972,199.6,2026-07-12 17:57:43+00:00,0.08
9125,DJI_0409_frame_009125,1296.08,0:21:36,,1;0;0;0,0.2548;0.0000;0.0012,0;0;0,99.88,2026-07-12 17:57:48.080000+00:00,48.924331,9.025466,199.8,2026-07-12 17:57:48+00:00,0.08
9250,DJI_0409_frame_009250,1301.08,0:21:41,,0;0;0;1,0.7485;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:57:53.080000+00:00,48.924178,9.02493,198.9,2026-07-12 17:57:53+00:00,0.08
9375,DJI_0409_frame_009375,1306.08,0:21:46,,1;0;0;0,0.7413;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:57:58.080000+00:00,48.924057,9.024299,198.7,2026-07-12 17:57:58+00:00,0.08
9500,DJI_0409_frame_009500,1311.08,0:21:51,,1;0;0;0,0.8199;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:58:03.080000+00:00,48.923943,9.023705,199.0,2026-07-12 17:58:03+00:00,0.08
9625,DJI_0409_frame_009625,1316.08,0:21:56,,1;0;0;0,0.8338;0.0000;0.0000,0;0;0,100.0,2026-07-12 17:58:08.080000+00:00,48.923919,9.023093,198.7,2026-07-12 17:58:08+00:00,0.08
9750,DJI_0409_frame_009750,1321.08,0:22:01,,0;0;0;1,0.7583;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:58:13.080000+00:00,48.923942,9.022646,198.5,2026-07-12 17:58:13+00:00,0.08
9875,DJI_0409_frame_009875,1326.08,0:22:06,,0;0;0;1,0.7696;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:58:18.080000+00:00,48.923994,9.02209,198.4,2026-07-12 17:58:18+00:00,0.08
10000,DJI_0409_frame_010000,1331.08,0:22:11,,0;0;0;1,0.8389;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:58:23.080000+00:00,48.924055,9.021483,198.5,2026-07-12 17:58:23+00:00,0.08
10125,DJI_0409_frame_010125,1336.08,0:22:16,,1;0;0;0,0.8315;0.0000;0.0000,0;2;0,69.74,2026-07-12 17:58:28.080000+00:00,48.924115,9.020905,198.4,2026-07-12 17:58:28+00:00,0.08
10250,DJI_0409_frame_010250,1341.08,0:22:21,,0;1;0;0,0.7852;0.0000;0.0018,0;1;0,71.81,2026-07-12 17:58:33.080000+00:00,48.924196,9.02033,198.4,2026-07-12 17:58:33+00:00,0.08
10375,DJI_0409_frame_010375,1346.08,0:22:26,,0;0;0;1,0.7699;0.0195;0.0000,0;0;0,82.0,2026-07-12 17:58:38.080000+00:00,48.924248,9.01984,198.6,2026-07-12 17:58:38+00:00,0.08
10500,DJI_0409_frame_010500,1351.08,0:22:31,,0;0;1;0,0.4156;0.0000;0.2585,0;0;0,75.64,2026-07-12 17:58:43.080000+00:00,48.924262,9.019692,198.6,2026-07-12 17:58:43+00:00,0.08
10625,DJI_0409_frame_010625,1356.08,0:22:36,,0;0;1;0,0.6959;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:58:48.080000+00:00,48.924304,9.019426,198.6,2026-07-12 17:58:48+00:00,0.08
10750,DJI_0409_frame_010750,1361.08,0:22:41,,0;0;1;0,0.6759;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:58:53.080000+00:00,48.924376,9.018982,198.5,2026-07-12 17:58:53+00:00,0.08
10875,DJI_0409_frame_010875,1366.08,0:22:46,,0;0;1;0,0.6692;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:58:58.080000+00:00,48.924469,9.018492,198.5,2026-07-12 17:58:58+00:00,0.08
11000,DJI_0409_frame_011000,1371.08,0:22:51,,0;0;0;1,0.6409;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:59:03.080000+00:00,48.924571,9.018,198.1,2026-07-12 17:59:03+00:00,0.08
11125,DJI_0409_frame_011125,1376.08,0:22:56,,0;0;0;1,0.7976;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:59:08.080000+00:00,48.924642,9.017417,197.8,2026-07-12 17:59:08+00:00,0.08
11250,DJI_0409_frame_011250,1381.08,0:23:01,,0;0;1;0,0.7943;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:59:13.080000+00:00,48.924733,9.016836,197.8,2026-07-12 17:59:13+00:00,0.08
11375,DJI_0409_frame_011375,1386.08,0:23:06,,0;0;0;1,0.7366;0.1323;0.0000,0;1;0,59.88,2026-07-12 17:59:18.080000+00:00,48.92483,9.016263,198.0,2026-07-12 17:59:18+00:00,0.08
11500,DJI_0409_frame_011500,1391.08,0:23:11,,0;0;1;0,0.7560;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:59:23.080000+00:00,48.924953,9.015739,197.6,2026-07-12 17:59:23+00:00,0.08
11625,DJI_0409_frame_011625,1396.08,0:23:16,,0;0;0;1,0.7803;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:59:28.080000+00:00,48.925056,9.015185,197.6,2026-07-12 17:59:28+00:00,0.08
11750,DJI_0409_frame_011750,1401.08,0:23:21,,0;0;0;1,0.7603;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:59:33.080000+00:00,48.925176,9.014635,197.5,2026-07-12 17:59:33+00:00,0.08
11875,DJI_0409_frame_011875,1406.08,0:23:26,,0;0;1;0,0.6353;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:59:38.080000+00:00,48.925349,9.014104,197.7,2026-07-12 17:59:38+00:00,0.08
12000,DJI_0409_frame_012000,1411.08,0:23:31,,0;0;1;0,0.4462;0.0008;0.0000,0;0;0,86.0,2026-07-12 17:59:43.080000+00:00,48.925526,9.013636,198.9,2026-07-12 17:59:43+00:00,0.08
12125,DJI_0409_frame_012125,1416.08,0:23:36,,0;0;1;0,0.5608;0.0000;0.0000,0;0;0,86.0,2026-07-12 17:59:48.080000+00:00,48.925676,9.013237,200.4,2026-07-12 17:59:48+00:00,0.08
12250,DJI_0409_frame_012250,1421.08,0:23:41,,0;0;1;0,0.5859;0.0020;0.0000,0;0;0,86.0,2026-07-12 17:59:53.080000+00:00,48.925807,9.012846,201.8,2026-07-12 17:59:53+00:00,0.08
12375,DJI_0409_frame_012375,1426.08,0:23:46,,0;0;0;1,0.6503;0.0000;0.0000,0;0;0,82.0,2026-07-12 17:59:58.080000+00:00,48.925941,9.012471,202.7,2026-07-12 17:59:58+00:00,0.08
12500,DJI_0409_frame_012500,1431.08,0:23:51,,0;0;0;1,0.4080;0.0294;0.0000,0;0;0,82.0,2026-07-12 18:00:03.080000+00:00,48.926062,9.012077,203.5,2026-07-12 18:00:03+00:00,0.08
12625,DJI_0409_frame_012625,1436.08,0:23:56,,0;0;0;1,0.7891;0.0012;0.0000,0;0;0,82.0,2026-07-12 18:00:08.080000+00:00,48.926173,9.011689,202.5,2026-07-12 18:00:08+00:00,0.08
12750,DJI_0409_frame_012750,1441.08,0:24:01,,0;0;0;1,0.6657;0.2210;0.0000,0;0;0,82.0,2026-07-12 18:00:13.080000+00:00,48.926261,9.011122,199.4,2026-07-12 18:00:13+00:00,0.08
12875,DJI_0409_frame_012875,1446.08,0:24:06,,0;0;0;1,0.6933;0.0000;0.0000,0;0;0,82.0,2026-07-12 18:00:18.080000+00:00,48.926382,9.010408,197.8,2026-07-12 18:00:18+00:00,0.08
13000,DJI_0409_frame_013000,1451.08,0:24:11,,0;0;0;1,0.6850;0.0000;0.0000,0;0;0,82.0,2026-07-12 18:00:23.080000+00:00,48.926479,9.009758,198.0,2026-07-12 18:00:23+00:00,0.08
13125,DJI_0409_frame_013125,1456.08,0:24:16,,0;0;0;1,0.7689;0.0000;0.0000,0;0;0,82.0,2026-07-12 18:00:28.080000+00:00,48.926586,9.009192,199.0,2026-07-12 18:00:28+00:00,0.08
13250,DJI_0409_frame_013250,1461.08,0:24:21,,0;0;0;1,0.7307;0.0000;0.0000,0;0;0,82.0,2026-07-12 18:00:33.080000+00:00,48.926684,9.008671,200.9,2026-07-12 18:00:33+00:00,0.08
13375,DJI_0409_frame_013375,1466.08,0:24:26,,0;0;0;1,0.7198;0.0000;0.0000,0;0;0,82.0,2026-07-12 18:00:38.080000+00:00,48.926771,9.008263,202.1,2026-07-12 18:00:38+00:00,0.08
13500,DJI_0409_frame_013500,1471.08,0:24:31,,0;1;0;0,0.5939;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:00:43.080000+00:00,48.926741,9.007742,201.6,2026-07-12 18:00:43+00:00,0.08
13625,DJI_0409_frame_013625,1476.08,0:24:36,,1;0;0;0,0.6133;0.0000;0.0000,0;1;0,77.88,2026-07-12 18:00:48.080000+00:00,48.92656,9.007179,201.0,2026-07-12 18:00:48+00:00,0.08
13750,DJI_0409_frame_013750,1481.08,0:24:41,,1;0;0;0,0.5656;0.0000;0.0083,0;0;0,99.61,2026-07-12 18:00:53.080000+00:00,48.926349,9.006611,200.6,2026-07-12 18:00:53+00:00,0.08
13875,DJI_0409_frame_013875,1486.08,0:24:46,,1;0;0;0,0.6241;0.0000;0.0045,0;0;0,99.81,2026-07-12 18:00:58.080000+00:00,48.926131,9.006041,200.2,2026-07-12 18:00:58+00:00,0.08
14000,DJI_0409_frame_014000,1491.08,0:24:51,,1;0;0;0,0.5364;0.0000;0.0071,0;0;0,99.65,2026-07-12 18:01:03.080000+00:00,48.925914,9.005509,199.9,2026-07-12 18:01:03+00:00,0.08
14125,DJI_0409_frame_014125,1496.08,0:24:56,,1;0;0;0,0.4578;0.0000;0.0078,0;0;0,99.55,2026-07-12 18:01:08.080000+00:00,48.925776,9.004915,199.6,2026-07-12 18:01:08+00:00,0.08
14250,DJI_0409_frame_014250,1501.08,0:25:01,,1;0;0;0,0.4119;0.0000;0.0233,0;0;0,98.56,2026-07-12 18:01:13.080000+00:00,48.92565,9.0043,199.6,2026-07-12 18:01:13+00:00,0.08
14375,DJI_0409_frame_014375,1506.08,0:25:06,,1;0;0;0,0.3794;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:01:18.080000+00:00,48.925532,9.003709,200.0,2026-07-12 18:01:18+00:00,0.08
14500,DJI_0409_frame_014500,1511.08,0:25:11,,1;0;0;0,0.2787;0.0000;0.1022,0;0;0,92.75,2026-07-12 18:01:23.080000+00:00,48.925411,9.003129,201.0,2026-07-12 18:01:23+00:00,0.08
14625,DJI_0409_frame_014625,1516.08,0:25:16,,1;0;0;0,0.3913;0.0000;0.0246,0;0;0,98.4,2026-07-12 18:01:28.080000+00:00,48.925303,9.002582,202.0,2026-07-12 18:01:28+00:00,0.08
14750,DJI_0409_frame_014750,1521.08,0:25:21,,1;0;0;0,0.3804;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:01:33.080000+00:00,48.925318,9.002051,202.7,2026-07-12 18:01:33+00:00,0.08
14875,DJI_0409_frame_014875,1526.08,0:25:26,,1;0;0;0,0.4590;0.0000;0.0000,0;1;0,77.88,2026-07-12 18:01:38.080000+00:00,48.925265,9.001517,202.9,2026-07-12 18:01:38+00:00,0.08
15000,DJI_0409_frame_015000,1531.08,0:25:31,,0;1;0;0,0.2236;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:01:43.080000+00:00,48.925205,9.000973,203.0,2026-07-12 18:01:43+00:00,0.08
15125,DJI_0409_frame_015125,1536.08,0:25:36,,1;0;0;0,0.2068;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:01:48.080000+00:00,48.925088,9.000478,203.4,2026-07-12 18:01:48+00:00,0.08
15250,DJI_0409_frame_015250,1541.08,0:25:41,,0;1;0;0,0.2820;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:01:53.080000+00:00,48.924904,9.00004,204.0,2026-07-12 18:01:53+00:00,0.08
15375,DJI_0409_frame_015375,1546.08,0:25:46,,0;1;0;0,0.2680;0.0000;0.0089,0;1;0,71.01,2026-07-12 18:01:58.080000+00:00,48.924726,8.999608,204.6,2026-07-12 18:01:58+00:00,0.08
15500,DJI_0409_frame_015500,1551.08,0:25:51,,1;0;0;0,0.3104;0.0000;0.0223,0;0;0,98.19,2026-07-12 18:02:03.080000+00:00,48.924485,8.999261,204.8,2026-07-12 18:02:03+00:00,0.08
15625,DJI_0409_frame_015625,1556.08,0:25:56,,0;1;0;0,0.3822;0.0000;0.0341,0;0;0,91.79,2026-07-12 18:02:08.080000+00:00,48.924202,8.998925,204.7,2026-07-12 18:02:08+00:00,0.08
15750,DJI_0409_frame_015750,1561.08,0:26:01,,0;1;0;0,0.4400;0.0000;0.0000,0;2;0,63.74,2026-07-12 18:02:13.080000+00:00,48.923905,8.998557,204.5,2026-07-12 18:02:13+00:00,0.08
15875,DJI_0409_frame_015875,1566.08,0:26:06,,0;1;0;0,0.4418;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:02:18.080000+00:00,48.923607,8.998167,204.4,2026-07-12 18:02:18+00:00,0.08
16000,DJI_0409_frame_016000,1571.08,0:26:11,,0;1;0;0,0.4573;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:02:23.080000+00:00,48.923333,8.997737,204.3,2026-07-12 18:02:23+00:00,0.08
16125,DJI_0409_frame_016125,1576.08,0:26:16,,0;1;0;0,0.4490;0.0000;0.0060,0;0;0,93.64,2026-07-12 18:02:28.080000+00:00,48.923094,8.997254,204.3,2026-07-12 18:02:28+00:00,0.08
16250,DJI_0409_frame_016250,1581.08,0:26:21,,0;1;0;0,0.3592;0.0000;0.0220,0;1;0,70.32,2026-07-12 18:02:33.080000+00:00,48.922892,8.996771,204.4,2026-07-12 18:02:33+00:00,0.08
16375,DJI_0409_frame_016375,1586.08,0:26:26,,0;1;0;0,0.4146;0.0000;0.0285,0;5;0,57.5,2026-07-12 18:02:38.080000+00:00,48.922678,8.996288,204.3,2026-07-12 18:02:38+00:00,0.08
16500,DJI_0409_frame_016500,1591.08,0:26:31,,0;1;0;0,0.3469;0.0000;0.0049,0;1;0,71.5,2026-07-12 18:02:43.080000+00:00,48.922431,8.995829,203.8,2026-07-12 18:02:43+00:00,0.08
16625,DJI_0409_frame_016625,1596.08,0:26:36,,0;1;0;0,0.2015;0.0000;0.0494,0;1;0,66.56,2026-07-12 18:02:48.080000+00:00,48.922131,8.995388,202.7,2026-07-12 18:02:48+00:00,0.08
16750,DJI_0409_frame_016750,1601.08,0:26:41,,0;1;0;0,0.4458;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:02:53.080000+00:00,48.92185,8.994905,201.7,2026-07-12 18:02:53+00:00,0.08
16875,DJI_0409_frame_016875,1606.08,0:26:46,,0;1;0;0,0.3240;0.0000;0.0060,0;0;0,93.51,2026-07-12 18:02:58.080000+00:00,48.921601,8.994369,201.2,2026-07-12 18:02:58+00:00,0.08
17000,DJI_0409_frame_017000,1611.08,0:26:51,,0;1;0;0,0.5497;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:03:03.080000+00:00,48.921428,8.993778,201.1,2026-07-12 18:03:03+00:00,0.08
17125,DJI_0409_frame_017125,1616.08,0:26:56,,0;0;1;0,0.4849;0.0000;0.0000,0;0;0,86.0,2026-07-12 18:03:08.080000+00:00,48.921445,8.993133,200.8,2026-07-12 18:03:08+00:00,0.08
17250,DJI_0409_frame_017250,1621.08,0:27:01,,0;1;0;0,0.4708;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:03:13.080000+00:00,48.921543,8.992515,201.1,2026-07-12 18:03:13+00:00,0.08
17375,DJI_0409_frame_017375,1626.08,0:27:06,,1;0;0;0,0.4648;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:03:18.080000+00:00,48.921547,8.99195,201.7,2026-07-12 18:03:18+00:00,0.08
17500,DJI_0409_frame_017500,1631.08,0:27:11,,0;1;0;0,0.5543;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:03:23.080000+00:00,48.921514,8.99142,201.8,2026-07-12 18:03:23+00:00,0.08
17625,DJI_0409_frame_017625,1636.08,0:27:16,,0;1;0;0,0.3758;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:03:28.080000+00:00,48.92143,8.990896,201.4,2026-07-12 18:03:28+00:00,0.08
17750,DJI_0409_frame_017750,1641.08,0:27:21,,0;0;1;0,0.4876;0.0000;0.0000,0;0;0,86.0,2026-07-12 18:03:33.080000+00:00,48.921393,8.990311,201.1,2026-07-12 18:03:33+00:00,0.08
17875,DJI_0409_frame_017875,1646.08,0:27:26,,1;0;0;0,0.7228;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:03:38.080000+00:00,48.921403,8.98967,200.5,2026-07-12 18:03:38+00:00,0.08
18000,DJI_0409_frame_018000,1651.08,0:27:31,,1;0;0;0,0.6307;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:03:43.080000+00:00,48.921406,8.989007,199.9,2026-07-12 18:03:43+00:00,0.08
18125,DJI_0409_frame_018125,1656.08,0:27:36,,1;0;0;0,0.6513;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:03:48.080000+00:00,48.921463,8.988353,199.7,2026-07-12 18:03:48+00:00,0.08
18250,DJI_0409_frame_018250,1661.08,0:27:41,,1;0;0;0,0.7300;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:03:53.080000+00:00,48.921545,8.98774,199.8,2026-07-12 18:03:53+00:00,0.08
18375,DJI_0409_frame_018375,1666.08,0:27:46,,1;0;0;0,0.7550;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:03:58.080000+00:00,48.921635,8.987129,199.3,2026-07-12 18:03:58+00:00,0.08
18500,DJI_0409_frame_018500,1671.08,0:27:51,,0;0;1;0,0.6169;0.0000;0.0000,0;0;0,86.0,2026-07-12 18:04:03.080000+00:00,48.921771,8.986539,199.1,2026-07-12 18:04:03+00:00,0.08
18625,DJI_0409_frame_018625,1676.08,0:27:56,,0;0;1;0,0.6028;0.0000;0.0000,1;0;0,86.0,2026-07-12 18:04:08.080000+00:00,48.921941,8.985964,199.0,2026-07-12 18:04:08+00:00,0.08
18750,DJI_0409_frame_018750,1681.08,0:28:01,,1;0;0;0,0.4954;0.0000;0.0000,0;1;0,77.88,2026-07-12 18:04:13.080000+00:00,48.922102,8.985314,199.1,2026-07-12 18:04:13+00:00,0.08
18875,DJI_0409_frame_018875,1686.08,0:28:06,,1;0;0;0,0.5969;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:04:18.080000+00:00,48.922235,8.984789,199.2,2026-07-12 18:04:18+00:00,0.08
19000,DJI_0409_frame_019000,1691.08,0:28:11,,1;0;0;0,0.4990;0.0000;0.0000,0;1;0,77.88,2026-07-12 18:04:23.080000+00:00,48.922305,8.984174,199.6,2026-07-12 18:04:23+00:00,0.08
19125,DJI_0409_frame_019125,1696.08,0:28:16,,1;0;0;0,0.5558;0.0000;0.0000,2;2;0,72.07,2026-07-12 18:04:28.080000+00:00,48.92236,8.983567,199.9,2026-07-12 18:04:28+00:00,0.08
19250,DJI_0409_frame_019250,1701.08,0:28:21,,0;0;1;0,0.4443;0.0000;0.0000,0;0;0,86.0,2026-07-12 18:04:33.080000+00:00,48.922429,8.982993,199.9,2026-07-12 18:04:33+00:00,0.08
19375,DJI_0409_frame_019375,1706.08,0:28:26,,1;0;0;0,0.5349;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:04:38.080000+00:00,48.922393,8.982403,199.5,2026-07-12 18:04:38+00:00,0.08
19500,DJI_0409_frame_019500,1711.08,0:28:31,,1;0;0;0,0.5108;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:04:43.080000+00:00,48.922437,8.981793,199.5,2026-07-12 18:04:43+00:00,0.08
19625,DJI_0409_frame_019625,1716.08,0:28:36,,1;0;0;0,0.4603;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:04:48.080000+00:00,48.922497,8.981208,199.6,2026-07-12 18:04:48+00:00,0.08
19750,DJI_0409_frame_019750,1721.08,0:28:41,,1;0;0;0,0.3640;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:04:53.080000+00:00,48.922538,8.980628,199.8,2026-07-12 18:04:53+00:00,0.08
19875,DJI_0409_frame_019875,1726.08,0:28:46,,1;0;0;0,0.5983;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:04:58.080000+00:00,48.922581,8.980058,200.2,2026-07-12 18:04:58+00:00,0.08
20000,DJI_0409_frame_020000,1731.08,0:28:51,,1;0;0;0,0.6492;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:05:03.080000+00:00,48.92259,8.979532,200.7,2026-07-12 18:05:03+00:00,0.08
20125,DJI_0409_frame_020125,1736.08,0:28:56,,1;0;0;0,0.3429;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:05:08.080000+00:00,48.922562,8.979014,201.4,2026-07-12 18:05:08+00:00,0.08
20250,DJI_0409_frame_020250,1741.08,0:29:01,,1;0;0;0,0.5743;0.0000;0.0019,0;0;0,99.91,2026-07-12 18:05:13.080000+00:00,48.922544,8.978513,202.5,2026-07-12 18:05:13+00:00,0.08
20375,DJI_0409_frame_020375,1746.08,0:29:06,,1;0;0;0,0.5231;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:05:18.080000+00:00,48.922556,8.978084,203.8,2026-07-12 18:05:18+00:00,0.08
20500,DJI_0409_frame_020500,1751.08,0:29:11,,1;0;0;0,0.5178;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:05:23.080000+00:00,48.922618,8.97775,205.4,2026-07-12 18:05:23+00:00,0.08
20625,DJI_0409_frame_020625,1756.08,0:29:16,,0;1;0;0,0.3273;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:05:28.080000+00:00,48.922679,8.977463,206.9,2026-07-12 18:05:28+00:00,0.08
20750,DJI_0409_frame_020750,1761.08,0:29:21,,0;1;0;0,0.5142;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:05:33.080000+00:00,48.922702,8.977155,208.2,2026-07-12 18:05:33+00:00,0.08
20875,DJI_0409_frame_020875,1766.08,0:29:26,,0;1;0;0,0.5275;0.0000;0.0009,0;0;0,93.96,2026-07-12 18:05:38.080000+00:00,48.922705,8.9768,208.4,2026-07-12 18:05:38+00:00,0.08
21000,DJI_0409_frame_021000,1771.08,0:29:31,,1;0;0;0,0.4294;0.0000;0.0000,0;1;0,77.88,2026-07-12 18:05:43.080000+00:00,48.922678,8.976437,209.6,2026-07-12 18:05:43+00:00,0.08
21125,DJI_0409_frame_021125,1776.08,0:29:36,,0;1;0;0,0.5151;0.0000;0.0000,0;1;0,71.88,2026-07-12 18:05:48.080000+00:00,48.922848,8.976241,209.9,2026-07-12 18:05:48+00:00,0.08
21250,DJI_0409_frame_021250,1781.08,0:29:41,,1;0;0;0,0.7227;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:05:53.080000+00:00,48.923046,8.976086,210.3,2026-07-12 18:05:53+00:00,0.08
21375,DJI_0409_frame_021375,1786.08,0:29:46,,0;1;0;0,0.7613;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:05:58.080000+00:00,48.92324,8.97595,210.8,2026-07-12 18:05:58+00:00,0.08
21500,DJI_0409_frame_021500,1791.08,0:29:51,,0;1;0;0,0.7754;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:06:03.080000+00:00,48.923434,8.975828,211.3,2026-07-12 18:06:03+00:00,0.08
21625,DJI_0409_frame_021625,1796.08,0:29:56,,0;1;0;0,0.7773;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:06:08.080000+00:00,48.923618,8.975701,211.9,2026-07-12 18:06:08+00:00,0.08
21750,DJI_0409_frame_021750,1801.08,0:30:01,,0;1;0;0,0.7776;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:06:13.080000+00:00,48.923795,8.975587,212.4,2026-07-12 18:06:13+00:00,0.08
21875,DJI_0409_frame_021875,1806.08,0:30:06,,0;1;0;0,0.6833;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:06:18.080000+00:00,48.923988,8.975465,212.9,2026-07-12 18:06:18+00:00,0.08
22000,DJI_0409_frame_022000,1811.08,0:30:11,,0;1;0;0,0.6658;0.0000;0.0016,0;0;0,93.93,2026-07-12 18:06:23.080000+00:00,48.924195,8.975337,213.4,2026-07-12 18:06:23+00:00,0.08
22125,DJI_0409_frame_022125,1816.08,0:30:16,,1;0;0;0,0.2127;0.0000;0.0098,0;0;0,98.81,2026-07-12 18:06:28.080000+00:00,48.924366,8.975198,214.0,2026-07-12 18:06:28+00:00,0.08
22250,DJI_0409_frame_022250,1821.08,0:30:21,,1;0;0;0,0.3273;0.0000;0.0134,0;0;0,98.94,2026-07-12 18:06:33.080000+00:00,48.924541,8.975047,214.4,2026-07-12 18:06:33+00:00,0.08
